   2.2500000000000000        2.2500000000000000        2.2500000000000000        2.2500000000000000     
   2.2614842555845960        2.2614842555845960        2.2614842555845960        2.2614842555845960     
   2.2730271281142285        2.2730271281142285        2.2730271281142285        2.2730271281142285     
   2.2846289167764438        2.2846289167764438        2.2846289167764438        2.2846289167764438     
   2.2962899222858746        2.2962899222858746        2.2962899222858746        2.2962899222858746     
   2.3080104468920357        2.3080104468920357        2.3080104468920357        2.3080104468920357     
   2.3197907943871581        2.3197907943871581        2.3197907943871581        2.3197907943871581     
   2.3316312701140625        2.3316312701140625        2.3316312701140625        2.3316312701140625     
   2.3435321809740741        2.3435321809740741        2.3435321809740741        2.3435321809740741     
   2.3554938354349773        2.3554938354349773        2.3554938354349773        2.3554938354349773     
   2.3675165435390109        2.3675165435390109        2.3675165435390109        2.3675165435390109     
   2.3796006169109050        2.3796006169109050        2.3796006169109050        2.3796006169109050     
   2.3917463687659568        2.3917463687659568        2.3917463687659568        2.3917463687659568     
   2.4039541139181515        2.4039541139181515        2.4039541139181515        2.4039541139181515     
   2.4162241687883190        2.4162241687883190        2.4162241687883190        2.4162241687883190     
   2.4285568514123379        2.4285568514123379        2.4285568514123379        2.4285568514123379     
   2.4409524814493784        2.4409524814493784        2.4409524814493784        2.4409524814493784     
   2.4534113801901865        2.4534113801901865        2.4534113801901865        2.4534113801901865     
   2.4659338705654132        2.4659338705654132        2.4659338705654132        2.4659338705654132     
   2.4785202771539847        2.4785202771539847        2.4785202771539847        2.4785202771539847     
   2.4911709261915136        2.4911709261915136        2.4911709261915136        2.4911709261915136     
   2.5038861455787571        2.5038861455787571        2.5038861455787571        2.5038861455787571     
   2.5166662648901150        2.5166662648901150        2.5166662648901150        2.5166662648901150     
   2.5295116153821722        2.5295116153821722        2.5295116153821722        2.5295116153821722     
   2.5424225300022845        2.5424225300022845        2.5424225300022845        2.5424225300022845     
   2.5553993433972093        2.5553993433972093        2.5553993433972093        2.5553993433972093     
   2.5684423919217796        2.5684423919217796        2.5684423919217796        2.5684423919217796     
   2.5815520136476198        2.5815520136476198        2.5815520136476198        2.5815520136476198     
   2.5947285483719122        2.5947285483719122        2.5947285483719122        2.5947285483719122     
   2.6079723376262014        2.6079723376262014        2.6079723376262014        2.6079723376262014     
   2.6212837246852478        2.6212837246852478        2.6212837246852478        2.6212837246852478     
   2.6346630545759271        2.6346630545759271        2.6346630545759271        2.6346630545759271     
   2.6481106740861682        2.6481106740861682        2.6481106740861682        2.6481106740861682     
   2.6616269317739469        2.6616269317739469        2.6616269317739469        2.6616269317739469     
   2.6752121779763183        2.6752121779763183        2.6752121779763183        2.6752121779763183     
   2.6888667648184978        2.6888667648184978        2.6888667648184978        2.6888667648184978     
   2.7025910462229872        2.7025910462229872        2.7025910462229872        2.7025910462229872     
   2.7163853779187495        2.7163853779187495        2.7163853779187495        2.7163853779187495     
   2.7302501174504288        2.7302501174504288        2.7302501174504288        2.7302501174504288     
   2.7441856241876170        2.7441856241876170        2.7441856241876170        2.7441856241876170     
   2.7581922593341703        2.7581922593341703        2.7581922593341703        2.7581922593341703     
   2.7722703859375692        2.7722703859375692        2.7722703859375692        2.7722703859375692     
   2.7864203688983307        2.7864203688983307        2.7864203688983307        2.7864203688983307     
   2.8006425749794652        2.8006425749794652        2.8006425749794652        2.8006425749794652     
   2.8149373728159830        2.8149373728159830        2.8149373728159830        2.8149373728159830     
   2.8293051329244499        2.8293051329244499        2.8293051329244499        2.8293051329244499     
   2.8437462277125891        2.8437462277125891        2.8437462277125891        2.8437462277125891     
